@RELATION songs
@ATTRIBUTE year NUMERIC
@ATTRIBUTE popscore NUMERIC
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE tempo NUMERIC
@ATTRIBUTE energy NUMERIC
@ATTRIBUTE key NUMERIC
@ATTRIBUTE timesig NUMERIC
@ATTRIBUTE mode NUMERIC

@DATA
1994,0.028312572239173404,194.40280999999999,145.22800000000001,0.0,7,4,1
1992,0.029114629804795684,276.94974999999999,102.739,0.0,11,4,1
1990,0.0268202856479936,285.38729999999998,169.86600000000001,0.0,1,3,1
1997,0.023988121502619184,341.68117999999998,112.063,0.0,10,3,1
1996,0.03060895683697708,304.71791000000002,227.161,0.0,5,4,1
1996,0.021372028163755493,222.04035999999999,144.97499999999999,0.0,8,4,1
1993,0.7031700153050514,249.49506,206.02000000000001,0.0,10,1,1
1999,0.012991184431848848,329.50812000000002,132.61099999999999,0.0,2,4,1
1992,0.02499049087712523,269.81832000000003,164.92500000000001,0.0,9,4,1
1994,0.004807635276939655,179.09505999999999,105.498,0.0,7,4,1
1991,0.004834155387762144,287.65994999999998,133.34899999999999,0.0,10,3,1
1991,0.021642636190472343,156.62975,96.694999999999993,0.0,9,3,1
1992,0.0258537609859941,304.95301999999998,86.320999999999998,0.0,9,4,1
1993,0.018807373533516244,169.22076999999999,160.97900000000001,0.0,7,4,1
1999,0.00479871112397914,355.34321999999997,153.96799999999999,0.0,0,4,1
1990,0.09110056981827469,145.13587000000001,91.317999999999998,0.0,4,4,1
1997,0.01550192442907547,95.503219999999999,88.662000000000006,0.0,2,3,1
1992,0.02554070750786834,320.44362999999998,88.072000000000003,0.0,5,4,1
1997,0.018542749219327113,257.35791,95.560000000000002,0.0,11,4,1
1995,0.004802487399286892,142.73260999999999,124.877,0.0,7,4,1
1999,0.02152428071808795,381.54404,134.81899999999999,0.0,7,4,1
1993,0.010319766477704861,180.00934000000001,146.24000000000001,0.0,7,1,1
1997,0.0354828777956655,213.13261,91.921999999999997,0.0,7,4,1
1999,0.004801633070776187,223.60771,98.501000000000005,0.0,5,4,1
1999,0.004798954753441783,149.36770999999999,185.75999999999999,0.0,8,3,1
1994,0.03635646241250615,366.39301999999998,177.66200000000001,0.0,8,4,1
1994,0.004801996246876827,121.73016,151.72999999999999,0.0,11,3,1
1999,0.022455194119143176,366.28852999999998,131.94800000000001,0.0,9,4,1
1996,0.035365633660260756,293.53751,146.45400000000001,0.0,2,3,1
1994,0.0047976920166677576,282.09586999999999,128.251,0.0,10,1,1
1993,0.016356423841108973,279.06567000000001,99.555999999999997,0.0,1,3,1
1992,0.0,218.33098000000001,114.589,0.0,7,4,1
1992,0.025886857349264734,267.65016000000003,150.404,0.0,7,4,1
1996,1.1361126592855122e-06,184.31954999999999,118.971,0.0,5,4,1
1993,0.004800213372657946,191.42484999999999,168.352,0.0,11,5,1
1994,0.02243545223729311,811.23220000000003,71.415999999999997,0.0,11,5,1
1993,0.004799156368129185,256.78321999999997,85.988,0.0,2,4,1
1993,3.086680783105824e-05,273.97179,192.81899999999999,0.0,5,3,1
1998,0.018038568817010738,159.39873,195.22300000000001,0.0,9,1,1
1996,0.0725781866659519,220.36852999999999,120.349,0.0,9,3,1
1998,0.0163567479299273,112.19546,86.959999999999994,0.0,3,3,1
1992,0.028872436238839543,163.13424000000001,85.819999999999993,0.0,2,3,1
1993,0.004800351514127749,270.94159000000002,146.38900000000001,0.0,0,5,1
1999,0.010188735363780625,99.970160000000007,71.227999999999994,0.0,10,1,1
1992,0.004930555626515093,348.89098000000001,97.671999999999997,0.0,0,4,1
1992,1.339914859896338e-07,241.29261,99.894000000000005,0.0,0,3,1
1993,0.026389221337033777,185.05098000000001,141.62100000000001,0.0,8,4,1
1993,0.004797923936158682,197.06729999999999,130.88900000000001,0.0,2,4,1
1994,0.02011373649970423,283.89832000000001,90.198999999999998,0.0,1,4,1
1993,7.5343410170133035e-06,229.92934,114.093,0.0,9,4,1
1999,0.0053464126835232354,224.96608000000001,101.121,0.0,11,1,1
1991,0.03392812420929155,251.14077,102.82899999999999,0.0,2,4,1
1998,0.010173285490603165,129.12280999999999,98.015000000000001,0.0,9,4,1
1995,1.2402494269648958e-06,226.66404,162.98699999999999,0.0,8,4,1
1992,0.0047993732315266754,255.55546000000001,162.13399999999999,0.0,1,4,1
1994,0.0013521532265883657,231.00036,139.97999999999999,0.0,5,4,1
1997,0.0047982169801937665,110.70649,130.90799999999999,0.0,5,4,1
1996,0.004828604120543873,197.53751,80.375,0.0,2,3,1
1995,0.019583909992175803,222.24933999999999,99.611999999999995,0.0,6,4,1
1998,0.012180013461075518,243.30403999999999,125.05,0.0,9,4,1
1999,0.020990999430897647,189.38730000000001,148.63300000000001,0.0,10,1,1
1990,0.02828862956451141,573.67465000000004,119.712,0.0,4,4,1
1996,0.022871491206024462,315.08852999999999,153.768,0.0,7,4,1
1998,0.024353925471448545,354.76853,153.73099999999999,0.0,5,4,1
1991,0.03374173915667784,173.24363,127.765,0.0,2,4,1
1994,0.03178622738496414,176.5873,79.150999999999996,0.0,7,4,1
1999,0.01784048824585106,269.97505999999998,84.631,0.0,1,5,1
1995,0.029456513412710744,149.36770999999999,177.86600000000001,0.0,8,1,1
1995,0.01635722997753812,327.73178999999999,149.85300000000001,0.0,7,3,1
1999,0.014593115983452153,76.799549999999996,91.248999999999995,0.0,10,4,1
1993,0.004802077607372461,57.390569999999997,172.90000000000001,0.0,5,5,1
1991,0.021384930431753768,280.73750999999999,103.584,0.0,7,7,1
1997,0.0047976920166677576,45.504849999999998,74.551000000000002,0.0,9,1,1
1997,0.0,238.10567,77.885000000000005,0.0,9,4,1
1999,0.023147292650403856,240.90076999999999,126.61799999999999,0.0,0,4,1
1999,0.03099644995632288,104.93342,60.017000000000003,0.0,1,1,1
1990,0.0048079813381679305,261.77260999999999,114.758,0.0,3,5,1
1998,0.018557001449853564,228.93669,177.56299999999999,0.0,2,3,1
1997,0.005035146790862403,231.47057000000001,114.03700000000001,0.0,11,4,1
1997,0.029816490064724897,79.934240000000003,50.058999999999997,0.0,0,4,1
1994,0.016120412603643396,234.99709999999999,137.714,0.0,11,1,1
1997,3.0065561365443473e-06,233.24689000000001,166.411,0.0,7,4,1
1995,0.0004446289790178548,279.24853000000002,124.008,0.0,0,4,1
1995,0.005185631772010443,272.71791000000002,111.13200000000001,0.0,10,4,1
1999,0.004856547848608679,237.322,128.50200000000001,0.0,4,3,1
1996,1.0559748484397512e-05,233.06404000000001,199.82599999999999,0.0,2,4,1
1998,0.01675195258807786,248.99872999999999,124.33199999999999,0.0,0,4,1
1998,0.02220300021220827,125.88363,115.75,0.0,5,4,1
1992,0.15761942696091208,257.25342000000001,93.156000000000006,0.0,2,4,1
1996,0.015516340528929033,222.30159,181.208,0.0,9,4,1
1996,0.017205732886669624,189.38730000000001,164.64099999999999,0.0,5,1,1
1990,0.010320771301328479,125.36118,120.92,0.0,4,1,1
1999,1.0601894902482783e-06,188.55137999999999,103.22499999999999,0.0,3,4,1
1991,0.004802848387874323,137.42975000000001,86.197000000000003,0.0,0,4,1
1999,0.010173285490603165,47.516280000000002,61.408999999999999,0.0,7,1,1
1997,0.022093657512000837,132.44036,126.274,0.0,0,4,1
1996,0.033011871434249176,472.52852999999999,100.01300000000001,0.0,7,4,1
1990,0.02287542608088274,159.26812000000001,173.423,0.0,6,4,1
1999,0.008500169232149524,278.64771000000002,94.084000000000003,0.0,7,4,1
1994,0.01299133505569604,223.7122,101.143,0.0,4,7,1
1995,0.004798141668270171,167.99302,96.019000000000005,0.0,1,1,1
1992,0.018377786034801044,134.60853,80.182000000000002,0.0,10,4,1
1993,0.0047976920166677576,190.04035999999999,141.39400000000001,0.0,7,4,1
1991,0.025377757382008898,167.3922,90.653000000000006,0.0,9,4,1
1997,4.820476108190528e-07,220.81261000000001,119.331,0.0,2,3,1
1999,0.004801050553870337,194.50729999999999,130.02000000000001,0.0,4,4,1
1999,0.00977363745252102,179.64363,83.688999999999993,0.0,4,1,1
1992,0.016058323375444133,194.19382999999999,91.599999999999994,0.0,4,1,1
1996,1.0055311773888797e-06,173.71383,110.879,0.0,4,4,1
1995,8.733734277240586e-07,245.62893,110.226,0.0,6,4,1
1994,0.03388569462577682,247.58812,121.524,0.0,10,4,1
1995,0.004797958777148854,259.31709999999998,96.626999999999995,0.0,9,4,1
1999,0.017055391171430467,206.13179,144.43799999999999,0.0,5,4,1
1995,0.025315200685482,235.62404000000001,159.083,0.0,0,4,1
1991,0.004802299457041813,107.93751,157.69900000000001,0.0,8,1,1
1992,0.004797855959180385,369.26648999999998,165.76400000000001,0.0,7,4,1
1996,0.00488509943344047,128.33913999999999,115.36499999999999,0.0,1,4,1
1999,0.02828049810133649,364.53832,112.149,0.0,4,4,1
1992,0.0047976920166677576,221.90975,138.102,0.0,9,4,1
1993,0.021645454289426696,50.990569999999998,125.15000000000001,0.0,2,4,1
1994,0.00479794594099458,149.41995,150.059,0.0,1,1,1
1993,0.004800289907072425,310.77832000000001,115.65600000000001,0.0,8,4,1
1991,0.028096512093796502,154.61832000000001,118.22199999999999,0.0,8,4,1
1993,0.01573748086416733,265.01179000000002,134.55099999999999,0.0,2,4,1
1998,0.004797821729435656,267.36281000000002,141.43799999999999,0.0,7,4,1
1998,0.019263625914334212,58.304850000000002,179.83199999999999,0.0,7,1,1
1993,0.02631113246235922,240.45669000000001,115.979,0.0,6,4,1
1998,0.01459398909941132,126.06649,130.429,0.0,8,1,1
1994,0.0,159.76444000000001,127.956,0.0,4,1,1
1996,0.0047994480609391075,46.001179999999998,150.73500000000001,0.0,7,1,1
1995,0.004814246411327717,159.60771,103.005,0.0,9,4,1
1993,0.025985516521222923,202.91873000000001,130.95500000000001,0.0,11,4,1
1996,0.032167085897167096,297.66485,106.80200000000001,0.0,0,3,1
1993,0.004798007194273019,349.23057,100.32899999999999,0.0,0,3,1
1998,0.03010605353736569,311.30077,94.903999999999996,0.0,7,4,1
1991,0.004798906111275012,187.14077,97.760999999999996,0.0,10,4,1
1996,0.004800765102249108,144.71790999999999,125.05200000000001,0.0,3,1,1
1997,0.0047983240768803255,125.25669000000001,146.90899999999999,0.0,4,4,1
1995,0.004798783604718134,139.78076999999999,129.39099999999999,0.0,4,4,1
1992,0.0393780767564477,230.60853,124.14400000000001,0.0,8,4,1
1998,0.005089557856989545,289.25342000000001,156.68799999999999,0.0,2,4,1
1997,0.024668410878468203,258.19382999999999,90.902000000000001,0.0,6,4,1
1998,0.01299124690761817,291.78730000000002,149.167,0.0,11,4,1
1994,0.0238120307803122,196.88444000000001,77.962999999999994,0.0,5,5,1
1993,0.004965761889809185,229.45913999999999,163.96899999999999,0.0,4,4,1
1996,0.004798250341224499,294.08607999999998,191.03299999999999,0.0,2,4,1
1997,0.013002922245824439,218.3571,94.569999999999993,0.0,7,5,1
1999,0.029612792871190757,264.64607999999998,93.975999999999999,0.0,5,4,1
1994,0.024149898136638603,251.76770999999999,138.40799999999999,0.0,0,1,1
1992,0.0047976920166677576,232.77669,103.3,0.0,3,4,1
1999,0.025075378465656432,222.56281000000001,96.093000000000004,0.0,10,4,1
1998,0.016592323073820976,419.97016000000002,156.15000000000001,0.0,9,4,1
1996,0.03707643890463743,118.9873,95.381,0.0,1,4,1
1994,4.865707301347727e-06,227.36933999999999,126.05200000000001,0.0,0,1,1
1995,0.01944061261959705,296.98567000000003,139.91900000000001,0.0,0,4,1
1995,0.03203452157752692,252.83873,87.495000000000005,0.0,2,4,1
1998,0.005046597992131435,386.55955,160.08000000000001,0.0,1,4,1
1991,0.004801046017683689,229.32853,109.542,0.0,0,1,1
1994,0.004797733581357787,154.06975,83.808999999999997,0.0,0,4,1
1994,0.004847039897216661,245.7073,101.044,0.0,11,4,1
1990,0.005016212722359472,165.61587,117.815,0.0,9,4,1
1994,0.0047976920166677576,262.24281000000002,97.977000000000004,0.0,7,7,1
1992,0.026065008512852324,380.86484999999999,116.80500000000001,0.0,2,3,1
1996,0.012992268556219648,180.11383000000001,126.53100000000001,0.0,7,4,1
1997,0.022477532262022103,292.12689,175.43000000000001,0.0,5,4,1
1999,0.004798073562557596,136.77669,134.654,0.0,0,4,1
1998,0.004800906363828497,270.39301999999998,0.0,0.0,1,7,1
1995,0.03357385050357123,214.75219999999999,153.08000000000001,0.0,7,4,1
1993,0.06770899416368402,246.93505999999999,115.938,0.0,0,3,1
1995,0.019575021791578457,315.48036000000002,200.41999999999999,0.0,5,1,1
1995,0.0186218817846274,346.22649000000001,118.93300000000001,0.0,6,4,1
1993,0.02263565656519696,216.65914000000001,102.176,0.0,6,4,1
1998,0.02879516446789347,175.25505999999999,110.134,0.0,6,1,1
1997,0.0047976920166677576,151.92770999999999,92.064999999999998,0.0,7,1,1
1998,1.8854995706922725e-06,211.30403999999999,86.978999999999999,0.0,10,4,1
1994,0.0047976920166677576,237.08689000000001,136.964,0.0,2,4,1
1998,0.01194940975594622,36.205260000000003,84.212000000000003,0.0,5,1,1
1992,0.012758075326760952,175.22892999999999,71.704999999999998,0.0,2,4,1
1998,0.014503673214705193,166.24280999999999,139.98099999999999,0.0,1,3,1
1998,0.004819071422653034,247.77098000000001,111.063,0.0,7,4,1
1996,0.0047976920166677576,173.19138000000001,120.96899999999999,0.0,7,4,1
1992,0.0,295.99302,141.12100000000001,0.0,2,1,1
1992,0.004871401535346532,351.34649000000002,101.849,0.0,7,4,1
1997,0.004799117248420921,165.85097999999999,107.669,0.0,9,1,1
1994,6.264302693159582e-07,140.30322000000001,117.53700000000001,0.0,1,3,1
1995,0.004829790578432933,190.66730000000001,140.42400000000001,0.0,4,4,1
1998,0.004805641297031291,590.00117999999998,136.82599999999999,0.0,1,4,1
1993,0.004844585519786971,152.42403999999999,106.637,0.0,0,3,1
1999,0.01806153681941184,360.30649,107.053,0.0,0,4,1
1993,0.02051070752721581,127.37260999999999,164.648,0.0,3,4,1
1991,0.0047976920166677576,330.65751,91.096999999999994,0.0,7,3,1
1994,0.012276677199165184,148.11383000000001,92.293000000000006,0.0,5,3,1
1994,0.028505989670806597,339.25179000000003,117.706,0.0,2,4,1
1991,0.019573055293701947,217.93914000000001,101.79900000000001,0.0,8,1,1
1995,0.004809249093639768,222.87628000000001,140.06899999999999,0.0,2,1,1
1999,0.01837781022715015,143.59465,140.97,0.0,10,1,1
1999,0.02050881446765721,175.49016,109.09699999999999,0.0,2,3,1
1997,0.0047999023450364985,134.94811999999999,63.159999999999997,0.0,5,3,1
1998,0.05226591110356941,275.12117999999998,130.00200000000001,0.0,0,4,1
1993,0.06260830476906677,167.00036,187.12799999999999,0.0,9,4,1
1998,0.021282039183480383,482.21994999999998,112.964,0.0,5,3,1
1997,0.0047987283675857825,279.97994999999997,108.351,0.0,9,4,1
1997,0.031337085987788095,85.942400000000006,212.29300000000001,0.0,11,4,1
1990,0.004859710632896368,355.63056999999998,92.728999999999999,0.0,5,4,1
1997,0.015332204688806386,262.47791000000001,156.084,0.0,1,4,1
1999,0.01806178466080163,230.00771,108.292,0.0,10,4,1
1998,0.005295203293440874,231.75791000000001,123.861,0.0,2,4,1
1998,0.004799726660126201,312.99873000000002,86.980999999999995,0.0,4,5,1
1994,0.0047976920166677576,236.27709999999999,123.004,0.0,11,4,1
1997,0.004938407595936263,320.70485000000002,94.161000000000001,0.0,3,4,1
1999,0.030989896726541115,230.05994999999999,150.226,0.0,10,4,1
1991,3.4478753453825864e-06,197.79873000000001,113.29300000000001,0.0,8,1,1
1999,0.024539039428603984,486.97424000000001,86.308000000000007,0.0,9,4,1
1997,0.029842159774585396,190.06648999999999,129.584,0.0,7,4,1
1993,0.02062886350943797,356.25751000000002,94.557000000000002,0.0,7,4,1
1998,0.004798446422276975,24.345669999999998,142.453,0.0,5,5,1
1995,0.020003642011425016,228.46648999999999,159.78399999999999,0.0,1,1,1
1995,0.052051190238214584,225.95873,87.760000000000005,0.0,7,7,1
1999,0.004810474382312106,122.40934,199.37899999999999,0.0,10,4,1
1996,1.5008650276949568e-06,293.92934000000002,131.977,0.0,1,4,1
1998,0.020516005160971285,196.59710000000001,107.848,0.0,9,4,1
1993,0.004804984659236302,181.39383000000001,161.69999999999999,0.0,1,1,1
1995,0.027234964273216287,295.15710000000001,88.120000000000005,0.0,11,5,1
1998,0.03288190826442607,324.23138,87.899000000000001,0.0,4,1,1
1999,5.6960460012921564e-05,100.67546,88.575999999999993,0.0,5,5,1
1995,0.020507846447494368,180.40118000000001,63.255000000000003,0.0,0,4,1
1998,0.026246368487438027,209.63220000000001,113.312,0.0,1,3,1
1991,0.016058189383958144,210.02404000000001,136.83500000000001,0.0,1,1,1
1998,0.10361467131709036,235.25832,117.946,0.0,0,4,1
1994,0.012755420011710724,208.03872999999999,173.649,0.0,7,4,1
1993,0.0048057065401028365,245.99465000000001,165.779,0.0,6,4,1
1994,0.004798266362340258,143.62076999999999,172.32599999999999,0.0,9,7,1
1996,0.02553154792910448,168.25424000000001,134.102,0.0,0,4,1
1992,0.023258859516791075,215.66649000000001,157.5,0.0,6,4,1
1996,0.016058189383958144,308.87137999999999,152.935,0.0,6,4,1
1993,0.004798001564329766,241.99790999999999,161.172,0.0,0,4,1
1999,0.0047976920166677576,201.24689000000001,137.53999999999999,0.0,2,5,1
1992,0.006421732324544987,344.86811999999998,197.232,0.0,6,4,1
1996,0.02954003562986015,221.33506,91.832999999999998,0.0,9,4,1
1995,0.02040752156123062,368.35219999999998,127.279,0.0,7,4,1
1993,0.004798604638538022,34.08934,185.553,0.0,0,3,1
1998,0.01803871808963277,230.60853,140.44399999999999,0.0,5,4,1
1990,0.006697967540761847,299.93750999999997,120.599,0.0,9,4,1
1996,0.024555834237278196,200.38485,153.84899999999999,0.0,1,4,1
1998,0.0047990540650978296,425.19465000000002,124.614,0.0,9,5,1
1992,0.024731215484887326,426.78811999999999,144.25200000000001,0.0,3,4,1
1999,0.004798063782630531,249.28608,87.146000000000001,0.0,11,4,1
1994,0.020968787798515413,146.46812,82.263999999999996,0.0,0,5,1
1991,0.03168964132220588,415.81668999999999,131.27199999999999,0.0,0,4,1
1994,0.08305046753754437,382.01423999999997,137.589,0.0,5,4,1
1998,0.0047976920166677576,190.69342,132.261,0.0,11,1,1
1999,0.017301813655618652,327.05261000000002,95.861000000000004,0.0,0,4,1
1994,0.004799973153199395,265.06403999999998,146.77500000000001,0.0,11,4,1
1993,0.012810546041418364,174.52363,68.825999999999993,0.0,7,3,1
1991,0.0048140345351716084,184.47628,157.983,0.0,11,4,1
1999,0.023725404427037616,411.01015999999998,87.701999999999998,0.0,5,3,1
1991,0.02712704386140245,265.76934,0.0,0.0,10,3,1
1990,0.004798977884460235,214.54321999999999,139.21100000000001,0.0,11,4,1
1997,0.018409835341214962,312.94648999999998,84.994,0.0,7,1,1
1991,0.004801360069106396,162.29831999999999,172.703,0.0,2,4,1
1993,0.35960518082938775,308.76688999999999,105.804,0.0,9,3,1
1991,0.02230760587371339,235.70240000000001,80.623999999999995,0.0,9,5,1
1999,0.02924132133141861,169.69098,92.551000000000002,0.0,4,3,1
1995,0.0103190472668627,333.37423999999999,89.015000000000001,0.0,5,3,1
1993,0.010370120592137317,397.76607999999999,81.248999999999995,0.0,0,3,1
1996,0.020414700838571512,195.5522,169.93799999999999,0.0,9,4,1
1993,0.0047976920166677576,165.642,123.92400000000001,0.0,0,7,1
1995,0.004804719281436796,136.93342000000001,71.912999999999997,0.0,3,4,1
1998,0.005038004073407397,220.29015999999999,148.41200000000001,0.0,7,4,1
1997,0.004831444419859343,168.25424000000001,127.02500000000001,0.0,8,4,1
1997,0.0047976920166677576,313.12934000000001,189.64599999999999,0.0,9,3,1
1992,8.597972937304537e-07,133.32853,160.839,0.0,4,1,1
1995,0.012755194333408494,338.33751000000001,130.02699999999999,0.0,2,4,1
1999,0.00481419317006144,234.762,188.886,0.0,5,4,1
1990,0.023059858882286257,241.10974999999999,152.267,0.0,4,3,1
1991,0.1022773055900995,301.81832000000003,61.970999999999997,0.0,10,1,1
1999,0.018927510144107602,254.06648999999999,137.88800000000001,0.0,4,1,1
1994,0.42094270020424424,329.27301999999997,116.473,0.0,8,4,1
1995,0.019664806988212765,324.44036,216.19499999999999,0.0,7,5,1
1991,0.02453143285211438,357.82485000000003,130.01599999999999,0.0,1,5,1
1997,0.02210027717333817,198.34729999999999,175.76900000000001,0.0,11,4,1
1998,0.004832821776034277,168.38485,98.489999999999995,0.0,9,1,1
1991,6.488033477383733e-05,172.01587000000001,175.393,0.0,1,4,1
1993,0.004798644594534333,324.51873000000001,210.30500000000001,0.0,5,4,1
1991,0.005088073482984993,205.58322000000001,181.11500000000001,0.0,7,4,1
1998,0.00023579237436253204,254.79791,107.529,0.0,10,3,1
1995,0.015333631979338482,368.16933999999998,93.105999999999995,0.0,11,4,1
1998,0.01946481266774863,124.15955,133.72900000000001,0.0,11,1,1
1994,0.004897920043292433,321.35791,193.69300000000001,0.0,2,4,1
1999,0.004807966830407082,168.56771000000001,130.28399999999999,0.0,7,4,1
1995,0.010319475524874657,303.04608000000002,210.47,0.0,1,4,1
1999,0.004976210168519647,224.52199999999999,94.057000000000002,0.0,7,4,1
1997,0.011406523156028537,161.38404,96.978999999999999,0.0,5,4,1
1990,0.030041504662738378,246.69995,112.90300000000001,0.0,7,4,1
1992,0.03233599607123993,144.50892999999999,152.62200000000001,0.0,4,4,1
1997,0.019445760399971965,269.79219999999998,90.218000000000004,0.0,7,4,1
1995,0.024481014455685606,190.48444000000001,102.428,0.0,3,4,1
1995,0.004842080734214649,217.23383000000001,95.596000000000004,0.0,10,4,1
1992,0.0048338428830898205,248.78975,116.721,0.0,1,4,1
1995,0.029326140154392912,300.79955000000001,124.175,0.0,7,4,1
1997,0.010869535141403987,228.46648999999999,137.00399999999999,0.0,7,1,1
1996,0.004921201714791489,282.53994999999998,140.458,0.0,6,3,1
1997,0.02145248777864819,345.93914000000001,153.86199999999999,0.0,2,4,1
1999,0.03652951491276613,316.49914000000001,95.980999999999995,0.0,2,4,1
1990,0.21415846508348285,195.91791000000001,91.486999999999995,0.0,3,4,1
1999,0.005000249918917699,118.33423999999999,84.689999999999998,0.0,9,5,1
1990,0.03191944221174223,283.76771000000002,113.67700000000001,0.0,2,4,1
1997,0.03959754042548262,416.80934000000002,124.04000000000001,0.0,6,5,1
1995,0.023766953343034067,229.79873000000001,135.17500000000001,0.0,4,3,1
1996,0.004798258898660681,420.10077000000001,139.91,0.0,11,4,1
1999,0.022096535821538893,397.26974999999999,95.882000000000005,0.0,9,4,1
1998,0.017290180976828537,279.22239999999999,68.733999999999995,0.0,11,4,1
1994,0.028770949432997087,305.16199999999998,105.003,0.0,9,4,1
1995,0.02776235699940592,334.78485000000001,95.816000000000003,0.0,1,4,1
1999,0.031683852904053074,291.02974999999998,179.988,0.0,7,3,1
1994,0.014387922544244394,81.971789999999999,100.76000000000001,0.0,2,4,1
1999,0.0047976920166677576,182.04688999999999,104.307,0.0,7,3,1
1999,0.024566851841993826,293.92934000000002,163.56700000000001,0.0,5,4,1
1996,0.025432164336844792,222.11873,147.661,0.0,11,4,1
1995,0.018039066757003043,365.71382999999997,120.876,0.0,9,5,1
1997,0.03247918989244013,225.12280999999999,200.71600000000001,0.0,7,1,1
1999,0.026367022409162975,359.62729999999999,141.334,0.0,6,1,1
1999,0.006144212050614152,236.25098,112.78700000000001,0.0,0,4,1
1993,0.02271053783772547,270.60199999999998,192.702,0.0,2,5,1
1994,0.0048085353201242015,236.17260999999999,129.12200000000001,0.0,9,4,1
1993,0.00482071451816053,307.33015999999998,92.671999999999997,0.0,7,4,1
1998,0.012758059724273976,225.67138,116.98399999999999,0.0,7,4,1
1999,0.016356423841108973,261.74648999999999,76.296000000000006,0.0,9,3,1
1998,0.03233808908512294,298.10892999999999,94.031000000000006,0.0,0,5,1
1998,0.01926515949769077,338.10239999999999,185.88,0.0,1,4,1
1999,0.004798328355598417,170.84036,76.013000000000005,0.0,4,3,1
1993,0.02174730829132308,217.41668999999999,107.185,0.0,1,4,1
1991,0.027128598069224547,307.56526000000002,100.051,0.0,0,4,1
1991,0.0047976920166677576,149.99465000000001,120.001,0.0,9,4,1
1992,0.004801066188783262,184.73750999999999,101.621,0.0,7,5,1
1995,0.03659759250335156,148.19220000000001,115.066,0.0,4,1,1
1995,0.0001504956970117867,163.52608000000001,90.180000000000007,0.0,5,3,1
1993,0.016591347847447112,81.501589999999993,143.291,0.0,8,1,1
1995,0.5612142053648772,248.92035999999999,100.342,0.0,9,4,1
1999,0.025672739037232654,254.01424,127.745,0.0,7,4,1
1994,0.004799085946169121,260.46649000000002,102.73099999999999,0.0,10,4,1
1999,0.027314890148103045,281.41669000000002,197.458,0.0,7,4,1
1998,0.0047976920166677576,409.99137999999999,87.054000000000002,0.0,6,5,1
1996,0.0049286709022586354,250.69668999999999,104.494,0.0,1,1,1
1991,0.015008886158395737,327.65341999999998,120.70399999999999,0.0,2,4,1
1999,0.0264174932640758,195.83955,142.869,0.0,11,4,1
1990,0.027073151689770893,339.09505999999999,132.465,0.0,11,4,1
1998,0.016058189383958144,230.05994999999999,91.972999999999999,0.0,7,4,1
