@RELATION songs
@ATTRIBUTE year NUMERIC
@ATTRIBUTE popscore NUMERIC
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE tempo NUMERIC
@ATTRIBUTE energy NUMERIC
@ATTRIBUTE key NUMERIC
@ATTRIBUTE timesig NUMERIC
@ATTRIBUTE mode NUMERIC

@DATA
1984,0.00488509943344047,169.53424000000001,163.74799999999999,0.0,4,7,1
1989,0.030738467499204503,398.44526000000002,150.30000000000001,0.0,1,4,1
1989,0.01859782657404995,219.76770999999999,107.905,0.0,5,4,1
1986,0.020862997738325055,187.0624,0.0,0.0,0,4,1
1987,0.029299092255105765,239.54239999999999,181.35499999999999,0.0,9,4,1
1985,0.018040552244586366,371.19954999999999,107.886,0.0,5,4,1
1989,0.006489994628848965,285.12608,107.944,0.0,6,4,1
1988,0.004865777920971153,283.24525999999997,97.882000000000005,0.0,5,4,1
1989,0.032681824678564925,233.63873000000001,115.38,0.0,5,3,1
1988,0.012993291427312008,101.74648999999999,96.686000000000007,0.0,1,4,1
1989,0.030766671142364196,146.02404000000001,133.31200000000001,0.0,0,1,1
1988,0.013840460739260303,202.34404000000001,118.155,0.0,4,4,1
1989,0.010318891270540812,221.23057,110.98,0.0,4,3,1
1980,0.004838400070664343,251.27137999999999,113.86,0.0,2,4,1
1988,0.02322275973874446,266.42239999999998,127.68000000000001,0.0,9,4,1
1980,0.020057832602694396,135.83627999999999,139.82599999999999,0.0,0,4,1
1981,0.025981996969000644,72.776690000000002,33.009,0.0,2,1,1
1987,0.7196024687856586,211.69587000000001,113.35899999999999,0.0,1,4,1
1981,0.00491646115067592,451.02974999999998,213.61699999999999,0.0,1,7,1
1989,0.01526396711770342,254.17097999999999,108.738,0.0,1,4,1
1985,0.004870915151921894,314.90566999999999,241.52000000000001,0.0,6,4,1
1981,0.012577739153506465,164.07464999999999,142.70599999999999,0.0,0,3,1
1985,0.0048088062620455395,159.65995000000001,150.87100000000001,0.0,2,4,1
1981,0.004805470985565212,79.516279999999995,190.59999999999999,0.0,9,4,1
1981,0.02437642103743614,147.9571,123.452,0.0,4,4,1
1983,0.03288213541761763,219.76770999999999,92.938000000000002,0.0,9,1,1
1982,0.07426557194919486,316.39465000000001,121.044,0.0,5,4,1
1984,0.004827156175431519,228.12689,123.02800000000001,0.0,5,4,1
1988,0.004843381783926274,247.11790999999999,130.27199999999999,0.0,5,5,1
1988,0.018382118045634447,122.64444,108.489,0.0,9,4,1
1980,2.1690211472682694e-06,165.98159000000001,34.335000000000001,0.0,0,4,1
1981,0.004821291339301705,238.602,71.756,0.0,7,4,1
1980,0.0048689565240627305,137.45587,159.10599999999999,0.0,10,4,1
1987,0.004798836911805831,142.94158999999999,104.943,0.0,11,4,1
1987,1.7274444698734064e-06,92.420770000000005,158.208,0.0,9,4,1
1987,9.058981704073937e-07,246.80444,137.11000000000001,0.0,0,4,1
1984,0.004797926863651612,264.33260999999999,144.80099999999999,0.0,2,4,1
1984,0.0311127142153439,328.72444000000002,88.927999999999997,0.0,11,4,1
1989,0.004861921150973201,193.20117999999999,139.86600000000001,0.0,7,1,1
1987,0.025560356558820586,225.4624,128.17099999999999,0.0,8,4,1
1987,0.005349653938087185,336.43056999999999,104.17100000000001,0.0,6,4,1
1983,0.03220396325376736,173.322,127.373,0.0,1,4,1
1986,1.7392831758705545e-06,205.84443999999999,131.72399999999999,0.0,7,4,1
1980,0.024599091591151596,173.92281,41.945,0.0,7,4,1
1983,0.004825299341483726,235.75465,187.31399999999999,0.0,9,4,1
1989,0.0047976920166677576,139.62404000000001,120.643,0.0,0,1,1
1983,0.0,219.61098000000001,132.369,0.0,4,4,1
1981,0.03546646381882655,133.27628000000001,83.953000000000003,0.0,2,1,1
1989,0.0048421470720123195,181.39383000000001,122.83799999999999,0.0,7,1,1
1985,0.00509913949275879,281.05097999999998,121.616,0.0,1,4,1
1981,0.028658425759933454,154.93179000000001,100.042,0.0,5,4,1
1987,0.012821856556340086,212.53179,100.232,0.0,4,4,1
1982,0.005238462724073048,89.233829999999998,203.28999999999999,0.0,11,4,1
1982,0.037924401902491287,216.84200000000001,92.897000000000006,0.0,10,4,1
1980,0.004802626377044743,171.85914,118.047,0.0,0,1,1
1983,0.004815507249513518,118.33423999999999,87.153000000000006,0.0,9,1,1
1985,0.0,156.62975,124.39400000000001,0.0,0,4,1
1985,3.1341776995613153e-06,194.53342000000001,115.45,0.0,4,4,1
1983,0.017291942972394076,257.30567000000002,110.096,0.0,0,4,1
1986,0.014388877342050129,186.20035999999999,156.285,0.0,7,1,1
1986,0.029101214017518695,311.27465000000001,139.94999999999999,0.0,1,4,1
1989,0.0334415483833492,288.02566999999999,146.28999999999999,0.0,11,4,1
1983,0.00480250866414307,323.18648999999999,97.396000000000001,0.0,1,4,1
1982,0.010319953132607156,146.33751000000001,104.989,0.0,1,1,1
1981,0.004837275989327712,67.761179999999996,89.319999999999993,0.0,0,4,1
1983,0.0209688684829137,206.00118000000001,94.552000000000007,0.0,5,4,1
1989,0.03329104916256449,303.09832,91.846000000000004,0.0,2,4,1
1986,0.021375720183500632,302.15791000000002,133.393,0.0,9,4,1
1984,0.03791037843597323,288.80934000000002,102.976,0.0,4,4,1
1988,0.005035053931864357,166.73913999999999,122.54600000000001,0.0,8,4,1
1983,0.0874679027483709,285.15219999999999,165.71199999999999,0.0,4,4,1
1983,0.2157045275746676,318.01423999999997,86.692999999999998,0.0,7,5,1
1985,0.0237649050271333,124.86485,137.52199999999999,0.0,10,4,1
1985,0.004799031545324818,176.27383,151.911,0.0,2,4,1
1981,0.004875828468607223,255.16363000000001,150.83699999999999,0.0,7,4,1
1986,0.02492251626020335,140.66892999999999,89.495000000000005,0.0,6,4,1
1988,0.0048346378883667405,201.09016,102.259,0.0,5,3,1
1984,0.012773228458913292,269.81832000000003,86.643000000000001,0.0,4,4,1
1982,0.0048028939099315085,233.40362999999999,119.29300000000001,0.0,0,4,1
1986,0.0048053145372190685,307.38240000000002,125.197,0.0,3,3,1
1987,0.019436204637853616,491.12770999999998,119.82599999999999,0.0,7,4,1
1989,8.548784376991132e-06,168.75057000000001,97.099000000000004,0.0,9,4,1
1985,7.992678789888104e-06,84.03546,115.642,0.0,7,4,1
1985,0.01837204624554868,207.07220000000001,84.164000000000001,0.0,0,4,1
1986,0.138815551776083,241.16200000000001,180.149,0.0,9,4,1
1989,0.029194598845422918,192.20853,139.18899999999999,0.0,2,3,1
1986,0.03426722876392641,261.74648999999999,124.086,0.0,0,4,1
1983,0.012687908525074142,388.28363000000002,132.506,0.0,0,4,1
1988,0.020279324526478498,216.60688999999999,145.518,0.0,9,4,1
1982,0.015007409280984088,182.09914000000001,210.80000000000001,0.0,1,7,1
1989,0.025529970060449006,316.73424,162.68199999999999,0.0,3,4,1
1989,0.004870219161619864,167.20934,196.03399999999999,0.0,7,4,1
1989,0.02039723796598203,224.60035999999999,210.87100000000001,0.0,8,4,1
1989,0.004983121740922865,313.7824,107.197,0.0,7,3,1
1986,0.026164851236110485,191.81668999999999,90.084000000000003,0.0,9,1,1
1984,0.004958579250628437,225.12280999999999,175.42099999999999,0.0,11,1,1
1988,0.02265812674191609,203.98974999999999,154.322,0.0,11,4,1
1989,0.02098279054083314,418.87302,117.16800000000001,0.0,1,3,1
1988,0.02692115470616915,340.29669000000001,91.328000000000003,0.0,7,4,1
1984,0.004920035001617045,234.65751,119.67,0.0,1,4,1
1987,0.02952757993638835,109.37424,61.883000000000003,0.0,6,1,1
1985,0.030677892537553708,492.30322000000001,193.56,0.0,9,4,1
1983,0.024173266715141785,280.13668999999999,125.14700000000001,0.0,0,4,1
1982,0.02396427484947008,1030.19057,70.649000000000001,0.0,0,5,1
1983,0.004797882242734374,202.94485,133.398,0.0,6,1,1
1981,0.004798649870700701,193.35791,137.941,0.0,9,4,1
1982,0.047376251575842646,252.3424,167.48599999999999,0.0,1,4,1
1983,0.013362830362151131,213.68118000000001,120.581,0.0,0,4,1
1987,0.028661442200732367,272.82240000000002,110.15300000000001,0.0,1,4,1
1984,0.025619244826009916,153.88688999999999,176.447,0.0,7,4,1
1980,0.16588088396637038,299.78077000000002,141.67400000000001,0.0,2,4,1
1989,0.03711727743367389,292.85831999999999,164.17099999999999,0.0,4,4,1
1988,0.4211765885509532,204.19873000000001,155.84299999999999,0.0,7,4,1
1986,0.0047978639053711265,298.70974999999999,194.65899999999999,0.0,9,4,1
1988,0.004876789990112816,204.82567,109.86,0.0,11,1,1
1988,0.006444181009307413,201.82158999999999,198.56399999999999,0.0,0,4,1
1980,0.02887734222297909,308.50567000000001,120.223,0.0,9,4,1
1987,0.02910264439155422,283.61097999999998,116.673,0.0,10,4,1
1986,0.020509670468744013,268.40771000000001,145.88200000000001,0.0,2,4,1
1981,0.02463598681230695,214.43872999999999,138.572,0.0,4,1,1
1989,0.0047976920166677576,147.87872999999999,104.47499999999999,0.0,9,4,1
1980,0.004917078087034591,233.45587,108.565,0.0,7,4,1
1989,0.03347960547580666,449.74975000000001,146.77000000000001,0.0,8,1,1
1989,0.005156812971764736,277.28933999999998,90.459000000000003,0.0,2,1,1
1982,0.0180631159257951,259.18648999999999,128.47,0.0,6,4,1
1983,0.02367582499734881,273.99790999999999,117.0,0.0,1,4,1
1980,0.035811541056421925,63.529339999999998,162.38399999999999,0.0,4,1,1
1989,0.0548795020450628,242.96444,85.599000000000004,0.0,11,3,1
1988,0.00479898116573005,196.04853,72.117000000000004,0.0,8,3,1
1985,0.021394503116127825,234.78811999999999,99.644000000000005,0.0,2,4,1
1983,0.00480425814490527,278.54322000000002,75.887,0.0,9,3,1
1983,0.004800389443771078,428.72118,104.32299999999999,0.0,0,4,1
1984,0.004976069193926199,693.57668999999999,116.05500000000001,0.0,2,1,1
1989,0.0,471.43137999999999,82.039000000000001,0.0,11,1,1
1984,0.012985534180175961,218.20035999999999,112.06,0.0,10,4,1
1982,0.018280348699903855,291.83954999999997,82.733000000000004,0.0,10,4,1
1989,0.0,170.18729999999999,137.19200000000001,0.0,7,1,1
1989,0.022536247529476527,291.57832000000002,189.524,0.0,7,4,1
1989,0.03912366834357447,390.66077000000001,161.47,0.0,7,4,1
1987,0.004804208312673564,159.11138,98.822999999999993,0.0,1,7,1
1988,0.013180434940508272,163.63057000000001,146.143,0.0,7,3,1
1986,0.03590764776672261,269.94893000000002,124.973,0.0,5,4,1
1980,0.012755504363581666,218.40933999999999,150.79900000000001,0.0,9,4,1
1985,0.00775351840314597,446.32771000000002,98.0,0.0,2,4,1
1983,0.03966061268486917,234.762,205.245,0.0,0,4,1
1988,0.02081569316283224,225.74975000000001,110.598,0.0,8,4,1
1983,0.0047976920166677576,119.71872999999999,127.191,0.0,5,1,1
1988,0.010995612184454795,257.95873,124.48699999999999,0.0,4,4,1
1982,0.012588982472951139,242.70321999999999,69.703999999999994,0.0,2,1,1
1982,0.004798071375044387,373.26321999999999,145.05500000000001,0.0,1,1,1
1989,0.016067809874210925,252.78648999999999,91.007999999999996,0.0,3,5,1
1987,0.027773374282770616,125.90975,186.15899999999999,0.0,11,4,1
1985,0.006875077404902382,267.20607999999999,101.059,0.0,6,4,1
1985,0.0,157.33506,155.73500000000001,0.0,10,1,1
1980,0.004825444561399792,136.14975000000001,124.48099999999999,0.0,4,3,1
1982,0.028451566522876868,180.81914,121.80500000000001,0.0,9,4,1
1981,0.022753827063311215,308.94974999999999,139.40199999999999,0.0,7,3,1
1986,0.03470480728237705,237.13914,156.65000000000001,0.0,8,1,1
1985,0.027133946500234055,208.45669000000001,96.873999999999995,0.0,3,4,1
1987,0.013273739898704142,343.56200000000001,104.521,0.0,4,4,1
1988,0.025607983571965903,159.60771,125.09999999999999,0.0,9,4,1
1982,0.004806687651949468,221.23057,133.32400000000001,0.0,2,4,1
1987,0.1996175177897735,335.33341999999999,76.096000000000004,0.0,2,1,1
1987,0.025880463110597697,512.18240000000003,79.709000000000003,0.0,9,4,1
1982,0.022290440772572157,269.40035999999998,154.286,0.0,7,1,1
1982,0.004800484315548805,434.88607999999999,84.436999999999998,0.0,7,1,1
1989,0.020892811332986674,171.10158999999999,115.73699999999999,0.0,0,5,1
1982,0.0048732450612936256,309.57668999999999,130.017,0.0,1,4,1
1984,0.00480377252709965,78.967709999999997,59.253,0.0,10,1,1
1988,0.026215798502998898,153.49506,98.662999999999997,0.0,0,3,1
1983,0.015062083764357215,441.52118000000002,138.83099999999999,0.0,2,4,1
1989,0.00502975127994885,247.7971,100.788,0.0,9,4,1
1984,0.012813594061811416,345.67791,99.977999999999994,0.0,6,3,1
1983,0.021177095358315367,291.13423999999998,122.754,0.0,2,4,1
1980,0.03740824536732438,88.894239999999996,156.60499999999999,0.0,1,1,1
1988,0.021372008957678247,245.10649000000001,131.03999999999999,0.0,2,4,1
1983,0.005007909273416692,325.66811999999999,176.18000000000001,0.0,11,4,1
1989,8.523464875807224e-06,282.33098000000001,85.962000000000003,0.0,8,5,1
1988,0.03254407740875092,223.92117999999999,126.16,0.0,9,4,1
1981,0.02575685707169384,309.83791000000002,144.14400000000001,0.0,1,4,1
1987,0.024576352677598518,275.12117999999998,191.61000000000001,0.0,2,1,1
1984,0.0,74.762,117.815,0.0,7,3,1
1988,0.03229555201231398,259.60444000000001,124.67,0.0,11,4,1
1988,0.004809561666072555,185.23383000000001,124.99299999999999,0.0,6,4,1
1989,0.01764735089893482,284.76035999999999,120.277,0.0,2,4,1
1988,0.016593000205035995,342.59546,101.831,0.0,10,4,1
1983,0.03113040060596992,416.75709999999998,162.441,0.0,4,4,1
1983,0.014607841145547999,160.62648999999999,136.273,0.0,0,1,1
1989,0.016058189383958144,172.09424000000001,117.68300000000001,0.0,9,5,1
1989,0.018376351408354127,142.91546,130.196,0.0,7,1,1
1988,0.02723505268909405,216.39791,133.31899999999999,0.0,7,4,1
1987,0.004846172057423862,109.71383,108.974,0.0,4,1,1
1982,0.013784922116707041,311.19628,88.730000000000004,0.0,11,4,1
1988,0.024892340705489156,278.96118000000001,91.247,0.0,5,3,1
1981,0.022697772045300834,192.13015999999999,162.90700000000001,0.0,4,4,1
1988,0.005051860293765926,129.48853,117.73,0.0,2,5,1
1989,0.3699524717228353,182.28200000000001,133.792,0.0,7,1,1
1988,0.02946279134717649,185.15546000000001,223.387,0.0,7,4,1
1981,0.012550343300797016,173.42649,158.05699999999999,0.0,11,1,1
1984,0.005606548581218173,263.62729999999999,137.48599999999999,0.0,10,4,1
1981,0.004857938305193093,196.44036,115.476,0.0,1,3,1
1981,0.0047976920166677576,180.63628,136.69,0.0,11,4,1
1988,0.09430940487569386,137.19465,119.441,0.0,5,4,1
1989,0.022058424453229114,331.36281000000002,87.939999999999998,0.0,0,4,1
1982,0.00481609935663834,265.45587,57.908999999999999,0.0,1,4,1
1986,0.010319920415247817,136.77669,137.27699999999999,0.0,4,1,1
1981,0.015727780075719094,240.35220000000001,189.73500000000001,0.0,9,4,1
1987,0.11464838147201446,201.74322000000001,123.788,0.0,3,4,1
1982,0.0047976920166677576,213.49832000000001,91.805999999999997,0.0,6,7,1
1984,0.018372629199381107,242.88607999999999,119.048,0.0,0,4,1
1989,0.018926403146186908,227.73506,110.47,0.0,4,4,1
1980,0.004797825396908305,235.65016,135.42099999999999,0.0,3,4,1
1987,0.03460487950266613,284.99545999999998,167.92699999999999,0.0,1,4,1
1983,0.004815199569952827,304.22158999999999,135.648,0.0,0,4,1
1988,0.013001332846516039,125.51791,166.74799999999999,0.0,2,1,1
1982,0.012767846730755431,346.56608,92.161000000000001,0.0,7,4,1
1982,0.15776973234069078,311.35302000000001,64.634,0.0,2,3,1
1985,0.0048427360551494695,234.91873000000001,145.88300000000001,0.0,9,7,1
1984,0.014595944409696634,206.78485000000001,152.91,0.0,1,4,1
1981,0.0047976920166677576,280.94648999999998,167.31200000000001,0.0,2,1,1
1984,0.011073919691400319,250.06975,129.06999999999999,0.0,0,4,1
1989,3.2891959317899824e-05,285.75301999999999,153.94200000000001,0.0,4,7,1
1984,0.004799584239938307,135.99302,111.71599999999999,0.0,7,3,1
1982,0.012178208870945725,113.99791,120.664,0.0,7,4,1
1986,0.019571347497951124,194.82077000000001,89.870999999999995,0.0,11,4,1
1989,0.004801754064947673,147.46077,186.59999999999999,0.0,4,4,1
1988,0.008239823083254405,335.01994999999999,219.94,0.0,10,7,1
1983,0.01854199014879697,179.77423999999999,130.273,0.0,7,4,1
1980,0.024183104293834662,216.34567000000001,151.71600000000001,0.0,0,4,1
1986,0.004873221603107109,210.46812,114.38200000000001,0.0,9,4,1
1983,0.216237278055686,313.70404000000002,85.206999999999994,0.0,9,5,1
1982,0.009690011089666398,232.61994999999999,97.341999999999999,0.0,10,3,1
1988,0.00479785412544406,519.86239999999998,142.15799999999999,0.0,0,4,1
1981,0.02789827380705255,217.96526,107.657,0.0,4,1,1
1983,0.004865643666199477,151.37914000000001,112.88,0.0,7,4,1
1987,0.004948822513615993,469.60280999999998,100.17100000000001,0.0,4,3,1
1989,0.00479808421119866,261.04118,149.916,0.0,9,4,1
1988,0.02448292612173798,203.62404000000001,120.548,0.0,4,4,1
1980,0.026065904790316848,344.24117999999999,125.363,0.0,0,4,1
1987,0.030790205305582262,170.94485,69.768000000000001,0.0,8,4,1
1988,0.0049483726979447865,236.042,110.17700000000001,0.0,8,4,1
1988,0.020523908952673107,151.01342,131.96600000000001,0.0,7,4,1
1983,0.010315032051824859,118.38648999999999,173.58099999999999,0.0,9,4,1
1981,0.004801990585477146,296.33260999999999,118.203,0.0,1,4,1
1987,0.0047976920166677576,248.55465000000001,115.254,0.0,7,5,1
1980,0.004802446607002533,255.47710000000001,86.751999999999995,0.0,9,1,1
1988,2.1694073501032056e-06,180.13995,130.441,0.0,0,4,1
1982,0.22664904050430554,202.97098,95.700000000000003,0.0,9,4,1
1987,0.02419994415924569,156.68199999999999,129.28200000000001,0.0,11,1,1
1983,0.0047976920166677576,136.38485,127.157,0.0,5,4,1
1989,0.00489116300513479,397.58321999999998,125.241,0.0,2,4,1
1989,0.004836464222955312,125.15219999999999,126.714,0.0,0,3,1
1985,0.0058175685015853466,240.77016,112.71899999999999,0.0,6,4,1
1981,0.027126994628215686,205.50485,94.480000000000004,0.0,6,4,1
1989,0.028753238051246095,324.46649000000002,134.12299999999999,0.0,4,4,1
1980,0.0048038548840740386,181.15872999999999,100.422,0.0,9,4,1
1986,0.019861644311940582,208.87465,127.592,0.0,2,1,1
1988,0.026139072145413778,299.49342000000001,99.972999999999999,0.0,5,4,1
1989,0.02471700206648298,224.39138,122.503,0.0,3,4,1
1986,0.004851269872954704,285.98811999999998,84.825000000000003,0.0,4,4,1
1986,0.01728231910319564,210.28525999999999,128.262,0.0,2,3,1
1981,0.0257307712666879,286.9024,119.38,0.0,11,4,1
1989,0.005331760990457228,281.33832000000001,83.855999999999995,0.0,6,3,1
1989,0.010392152134095927,191.73831999999999,112.19199999999999,0.0,11,4,1
1986,0.2051684949288688,235.41506000000001,116.19499999999999,0.0,8,4,1
1987,0.004818087094388487,350.27546000000001,221.81,0.0,5,4,1
1986,0.0178741793370289,206.75873000000001,191.226,0.0,2,4,1
1982,0.005739299396675232,186.51383000000001,165.97900000000001,0.0,2,4,1
1988,0.01732545637667895,153.59954999999999,119.31699999999999,0.0,11,4,1
1983,0.004850282460884608,352.44362999999998,106.136,0.0,8,4,1
1988,0.028649394472059456,68.361999999999995,149.91,0.0,0,4,1
1989,0.021294924739908284,290.11545999999998,167.77199999999999,0.0,0,4,1
1981,0.0,421.35464999999999,115.521,0.0,9,4,1
1982,0.06032536772946262,130.63791000000001,87.656999999999996,0.0,2,5,1
1987,0.01806188825408433,155.11465000000001,96.736999999999995,0.0,9,1,1
1988,0.0048480920766337905,137.79545999999999,123.29300000000001,0.0,9,4,1
1982,0.026580566717822704,270.78485000000001,131.011,0.0,0,4,1
1987,0.037728502333078,194.87302,165.006,0.0,5,1,1
1984,0.036171435958244735,191.99955,183.709,0.0,0,4,1
1982,0.032007010609045684,122.64444,173.66900000000001,0.0,1,4,1
1984,0.024537741850839786,237.68771000000001,105.64100000000001,0.0,8,5,1
1988,0.004891046432958494,208.32607999999999,115.69199999999999,0.0,8,4,1
1986,0.004842824618947559,159.79057,141.77199999999999,0.0,9,1,1
1986,0.017872843958355648,168.93342000000001,195.005,0.0,0,1,1
1988,0.027064501004579442,322.97751,139.01499999999999,0.0,0,4,1
1981,0.032681129202436966,92.368530000000007,114.378,0.0,2,1,1
1983,0.00010998649815655114,273.84118000000001,96.858999999999995,0.0,10,4,1
1984,0.03168543339576769,250.22649000000001,139.94399999999999,0.0,2,1,1
1983,8.994575890098827e-06,34.324440000000003,121.834,0.0,1,1,1
1988,0.022237979053155398,262.97424000000001,80.031000000000006,0.0,5,4,1
1986,0.023275245038066744,236.61669000000001,111.122,0.0,1,4,1
1983,0.006123239541802026,172.25098,184.88399999999999,0.0,7,4,1
1984,0.04390362964364177,188.99546000000001,111.459,0.0,3,4,1
1988,0.1496093358274255,271.98649,80.292000000000002,0.0,10,3,1
1982,0.02328550884938812,209.47546,92.685000000000002,0.0,4,4,1
1983,0.028016353696618992,255.7122,117.661,0.0,0,4,1
1980,0.02346570494358791,114.07628,75.109999999999999,0.0,9,1,1
1989,0.022237234652515852,130.66404,130.49000000000001,0.0,11,3,1
1986,0.019583334649055026,269.29586999999998,130.46100000000001,0.0,10,4,1
1981,0.07252592284374762,209.60607999999999,165.303,0.0,2,1,1
1988,0.09252531632052208,314.27873,70.876000000000005,0.0,5,4,1
1983,0.00480147398580114,163.81342000000001,138.703,0.0,9,1,1
1985,0.43407222261944006,285.09994999999998,116.512,0.0,1,4,1
1983,0.0049598801991841265,174.96771000000001,87.055999999999997,0.0,1,1,1
1982,0.0047976920166677576,204.93016,146.036,0.0,0,4,1
1987,0.0047976920166677576,362.50076999999999,112.566,0.0,1,4,1
1988,2.4740326226287694e-06,243.25179,109.205,0.0,0,4,1
1983,0.004808732818223262,211.53914,157.614,0.0,4,4,1
1984,0.004815475947261718,199.94076999999999,92.686000000000007,0.0,9,4,1
1989,0.0047976920166677576,223.97342,88.504999999999995,0.0,9,3,1
1985,0.018055055785349158,307.22566999999998,134.25800000000001,0.0,7,4,1
1981,0.04557969267239067,184.34567000000001,126.51300000000001,0.0,2,4,1
1980,0.004807438713376014,153.49506,156.803,0.0,10,1,1
1982,0.0226490096109802,231.00036,141.50800000000001,0.0,2,4,1
1988,2.5685181975207977e-07,242.6771,151.255,0.0,10,1,1
1988,0.2990344836791219,402.36363,122.83799999999999,0.0,6,4,1
1989,0.004799706875229463,172.25098,95.677000000000007,0.0,0,1,1
1985,0.028184092646974444,198.53016,185.452,0.0,0,1,1
1983,0.04266982422216896,251.50649000000001,127.369,0.0,9,4,1
1986,0.5927055084178391,269.58321999999998,121.94799999999999,0.0,5,4,1
1980,0.005005561544527391,147.64363,144.42400000000001,0.0,7,4,1
1981,0.02990094349660556,201.40362999999999,121.691,0.0,7,3,1
1986,0.032590161283021876,183.90159,187.17599999999999,0.0,11,4,1
1980,0.014202740970420805,300.14648999999997,137.804,0.0,6,4,1
1987,0.008239823083254405,282.04363000000001,94.498999999999995,0.0,7,4,1
1987,0.02164878728402453,250.01750999999999,165.62100000000001,0.0,9,4,1
1989,0.01275542319667221,259.36934000000002,85.155000000000001,0.0,6,4,1
1982,0.05472632482096957,183.01342,85.775999999999996,0.0,7,1,1
1983,0.0047976920166677576,191.60771,113.096,0.0,8,4,1
1982,0.03131785633299047,73.090159999999997,93.703000000000003,0.0,3,4,1
1989,0.012535653556854699,374.96118000000001,99.960999999999999,0.0,0,4,1
1983,0.063205467765291,199.10485,200.52000000000001,0.0,4,4,1
1989,0.32806761371018833,329.69098000000002,115.10599999999999,0.0,5,4,1
1985,0.049876762587487175,308.45341999999999,168.93199999999999,0.0,2,1,1
1985,0.02488305766286117,259.97016000000002,99.947999999999993,0.0,1,4,1
1982,0.004811463605387793,184.05832000000001,144.10400000000001,0.0,9,4,1
1988,0.037933833425547694,267.33668999999998,111.86499999999999,0.0,7,4,1
1987,0.021630663385260755,216.86812,134.929,0.0,11,4,1
1986,0.08215553133092181,166.34729999999999,93.301000000000002,0.0,7,4,1
1988,0.026739987342428957,250.53995,137.22999999999999,0.0,0,4,1
1988,0.00480487112777487,193.56689,132.167,0.0,0,4,1
1988,0.34637028179801543,207.62076999999999,127.59699999999999,0.0,4,4,1
1985,0.030457108465827536,133.25015999999999,207.238,0.0,10,4,1
1987,0.03451760624776972,387.16036000000003,95.424999999999997,0.0,2,4,1
1989,0.031544594082450104,136.12362999999999,142.96299999999999,0.0,10,4,1
1984,0.019030118161705366,303.75137999999998,99.236999999999995,0.0,7,3,1
1981,0.24394467261181252,142.23627999999999,94.837999999999994,0.0,9,4,1
